trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
859,False,"{'a': 0.3, 'e': 0.0001859560876551017}",20,16,6.598604481325212,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.3, 'e': 0.0001841057936675792}",20,8,22.617411422859018,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.3, 'e': 0.00018227391041284545}",30,14,27.802610549652996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.3, 'e': 0.0001804602547010481}",20,3,31.80903885169734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.3, 'e': 0.00017866464516510524}",30,12,30.062994740245696,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.3, 'e': 0.0001768869022425666}",25,13,21.49558662705311,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.3, 'e': 0.00017512684815765842}",30,10,35.84691325581736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.3, 'e': 0.00017338430690350557}",20,11,17.318341645735295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.3, 'e': 0.00017165910422453046}",25,0,40.219162018917494,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
868,False,"{'a': 0.3, 'e': 0.0001699510675990275}",20,7,20.587402410696626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.3, 'e': 0.00016826002622191084}",25,8,30.024231038982983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.3, 'e': 0.00016658581098763324}",20,3,28.73429560794227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.3, 'e': 0.00016492825447327666}",30,19,19.492193970723356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.3, 'e': 0.00016328719092180806}",25,7,33.994925566321726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.3, 'e': 0.00016166245622550477}",25,1,35.05557766347632,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.3, 'e': 0.00016005388790954318}",25,11,29.686939298615226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.3, 'e': 0.00015846132511575126}",25,3,38.9488537089665,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.3, 'e': 0.00015688460858652242}",30,21,17.260237989323716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.3, 'e': 0.00015532358064888985}",20,6,24.081867070487476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.3, 'e': 0.00015377808519875894}",20,14,11.170711259668906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.3, 'e': 0.00015224796768529644}",20,16,6.960456137281275,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.3, 'e': 0.0001507330750954765}",25,15,19.15445581596228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.3, 'e': 0.00014923325593877739}",30,13,26.65795195166422,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.3, 'e': 0.00014774836023203364}",20,0,31.550223618368282,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.3, 'e': 0.00014627823948443712}",25,13,20.377148846450087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.3, 'e': 0.000144822746682688}",25,14,19.879355900181196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.3, 'e': 0.00014338173627629318}",25,5,35.9863922567209,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.3, 'e': 0.00014195506416301115}",20,10,18.36232596797384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.3, 'e': 0.00014054258767444143}",20,12,12.53988517327045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.3, 'e': 0.00013914416556175865}",30,15,29.362313599804747,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.3, 'e': 0.0001377596579815859}",20,8,20.955235996383223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.3, 'e': 0.0001363889264820114}",20,2,32.889438731092426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.3, 'e': 0.00013503183398874292}",20,10,19.822479662594137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.3, 'e': 0.00013368824479140023}",30,8,39.132797494076236,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.3, 'e': 0.0001323580245299439}",25,0,37.116274605731775,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.3, 'e': 0.00013104104018123928}",25,18,16.88670280790444,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.3, 'e': 0.0001297371600457538}",25,8,28.395863165459318,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.3, 'e': 0.0001284462537343878}",20,12,17.847103906648947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.3, 'e': 0.0001271681921554341}",35,23,18.198858996735954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.3, 'e': 0.00012590284750166984}",25,0,37.68943572091406,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
899,False,"{'a': 0.3, 'e': 0.0001246500932375751}",20,0,31.678658695419323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.3, 'e': 0.00012340980408667956}",25,0,42.214413613456486,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
901,False,"{'a': 0.3, 'e': 0.0001221818560190345}",30,17,24.908727120952285,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.3, 'e': 0.00012096612623880994}",20,15,9.015241510968528,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.3, 'e': 0.00011976249317201468}",25,3,33.77049529861764,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.3, 'e': 0.00011857083645433882}",25,16,15.779212403130952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.3, 'e': 0.00011739103691911796}",20,2,28.913534124807235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.3, 'e': 0.00011622297658541522}",20,9,2.0404101410278077,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
907,False,"{'a': 0.3, 'e': 0.00011506653864622381}",25,3,32.86445646339628,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.3, 'e': 0.00011392160745678613}",20,0,32.39143032326788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.3, 'e': 0.00011278806852302912}",25,14,18.258666661070542,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.3, 'e': 0.00011166580849011478}",25,3,41.834857758033955,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.3, 'e': 0.0001105547151311046}",30,16,28.702795606060814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.3, 'e': 0.00010945467733573657}",20,15,8.642113955126332,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.3, 'e': 0.00010836558509931485}",20,6,26.78670674845137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.3, 'e': 0.000107287329511708}",20,12,16.075997776682996,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.3, 'e': 0.00010621980274645875}",20,10,19.944016611428886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.3, 'e': 0.00010516289805000093}",30,7,38.4786476196929,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.3, 'e': 0.00010411650973098415}",25,15,14.644227134847537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.3, 'e': 0.00010308053314970452}",20,12,7.001606865591773,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.3, 'e': 0.00010205486470764058}",25,16,16.338722127138247,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.3, 'e': 0.00010103940183709324}",30,18,19.854664749631535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.3, 'e': 0.00010003404299092957}",20,16,8.900614999398526,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.3, 'e': 9.903868763242697e-05}",30,10,34.70545077890994,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,17,22.283582578061164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,12,16.1336680192895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,22,4.556418398291677,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,13,13.025435263693291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,19,14.92105254640536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,6,29.968953783435015,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,11,18.544988805879612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,7,22.36875554524479,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,12.879615896461356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,2,23.966708436203575,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,10,22.5733621614743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,1,30.417140537864668,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,8,19.222576697141665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,3,37.07237971853698,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,6,25.51661865858767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,18,21.82302878830539,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,10,17.104617930535643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,10,37.01932439413973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,19,9.51999552338518,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,10,18.126327524940802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,14,9.36252807918049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,0,27.34762406082873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0, 'e': 0}",30,14,30.880884447406952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,19,11.93747812708001,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,17,16.051532246566733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",25,18,15.275275411411972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,14,11.594797963330441,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,12,24.975158529050315,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",30,16,27.25837579900596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,19,13.533048559383959,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,16,15.550824875090505,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,11,23.45521302455084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,9,20.6255619644526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,11,15.247069243588903,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,2,38.440409009747825,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,15,17.102876795182937,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",30,7,37.62669411438926,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",35,19,31.49605058988014,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,13,23.317307017112515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,0,29.445253902151272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0, 'e': 0}",20,8,21.216072181539612,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,6,25.504141411381514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",30,21,19.24314480262788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",25,11,28.047377768680906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,5,31.903700624228485,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",25,14,18.314972696560186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",20,7,24.734608890296172,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",20,14,9.01063498922877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",25,18,12.391698126383089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,10,18.67088854863041,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
