trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
383,False,"{'a': 0.9, 'e': 0.02170961562984857}",20,14,14.867525097094152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.9, 'e': 0.021493601345089923}",30,12,34.078477435700634,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.9, 'e': 0.02127973643837717}",20,6,27.232138140168022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.9, 'e': 0.021067999523041434}",20,0,-15.170977095802222,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
387,False,"{'a': 0.9, 'e': 0.02085836942521472}",20,13,14.18757536884789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.9, 'e': 0.020650825181712566}",20,5,-16.94489878576479,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
389,False,"{'a': 0.9, 'e': 0.020445346037937653}",25,16,18.406971499956494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.9, 'e': 0.02024191144580439}",20,13,14.415550972694541,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.9, 'e': 0.020040501061684014}",20,15,6.948437730849244,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.9, 'e': 0.019841094744370288}",25,15,-6.779659934022678,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
393,False,"{'a': 0.9, 'e': 0.019643672553065292}",20,10,16.569404174339837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.9, 'e': 0.01944821474538539}",30,15,15.86899869947899,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
395,False,"{'a': 0.9, 'e': 0.01925470177538692}",25,11,25.827936033003525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.9, 'e': 0.019063114291611637}",20,11,17.276050816981893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.9, 'e': 0.018873433135151486}",25,11,23.728407121673825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.9, 'e': 0.018685639337732773}",25,9,23.152009684041552,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.9, 'e': 0.018499714119819242}",20,8,21.574798529940967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.9, 'e': 0.01831563888873418}",25,14,8.952689815225368,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.9, 'e': 0.018133395236801075}",20,13,12.671184966540062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.9, 'e': 0.01795296493950285}",20,14,11.184351695189228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.9, 'e': 0.01777432995365944}",20,8,23.992992401107724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.9, 'e': 0.017597472415623393}",20,6,20.94622228709177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.9, 'e': 0.017422374639493515}",20,10,16.00074075498266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.9, 'e': 0.017249019115346265}",25,19,12.257875355197688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.9, 'e': 0.017077388507484793}",25,17,15.468714371230122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.9, 'e': 0.01690746565270528}",25,7,20.725946285003364,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.9, 'e': 0.016739233558580632}",25,10,16.790540046545754,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
410,False,"{'a': 0.9, 'e': 0.016572675401761255}",25,14,20.437464306947184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.9, 'e': 0.016407774526292645}",25,4,34.95713708382498,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.9, 'e': 0.01624451444194987}",30,15,24.29937895354244,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.9, 'e': 0.016082878822588433}",20,5,25.400023496505234,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.9, 'e': 0.015922851504511698}",25,8,26.2160640446591,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.9, 'e': 0.015764416484854486}",25,4,22.475998161575216,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
416,False,"{'a': 0.9, 'e': 0.01560755791998283}",20,11,10.616455233438444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.9, 'e': 0.015452260123909515}",25,19,11.095178393057775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.9, 'e': 0.015298507566725518}",30,20,18.010398785198163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.9, 'e': 0.01514628487304698}",20,14,8.519562616209418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.9, 'e': 0.014995576820477703}",20,10,16.729625772688987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.9, 'e': 0.014846368338086832}",20,10,20.948635248449317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.9, 'e': 0.014698644504901784}",20,12,13.037269907775936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.9, 'e': 0.014552390548416123}",25,7,30.25930301156257,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.9, 'e': 0.01440759184311235}",20,14,11.001314528289813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.9, 'e': 0.014264233908999256}",25,13,19.267118905518164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.9, 'e': 0.014122302410163962}",20,12,14.433164027210195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.9, 'e': 0.013981783153338296}",25,13,23.727367030630322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.9, 'e': 0.013842662086479501}",20,8,22.85034923724811,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.9, 'e': 0.013704925297364945}",25,12,26.369026351270456,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
