trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.9, 'e': 0.1572371663136276}",25,18,16.413425446633433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.9, 'e': 0.1556726303679973}",30,15,-13.536602860023985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
187,False,"{'a': 0.9, 'e': 0.1541236618151314}",20,0,1.830137341857312,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
188,False,"{'a': 0.9, 'e': 0.15259010575688386}",20,16,8.733064595285807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.9, 'e': 0.15107180883637084}",25,0,22.71904326251226,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
190,False,"{'a': 0.9, 'e': 0.14956861922263504}",25,5,-29.325548406480536,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
191,False,"{'a': 0.9, 'e': 0.14808038659546244}",20,8,20.380788921638146,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.9, 'e': 0.14660696213035015}",20,14,10.263791234899362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.9, 'e': 0.14514819848362373}",20,12,11.093790936515669,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.9, 'e': 0.14370394977770293}",20,11,-25.346828029218646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.9, 'e': 0.1422740715865136}",30,17,17.044337201252397,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.9, 'e': 0.140858420921045}",20,12,-26.22894561897492,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.9, 'e': 0.13945685621505094}",20,14,13.20993352706646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.9, 'e': 0.13806923731089282}",20,0,-22.21580688242134,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
199,False,"{'a': 0.9, 'e': 0.13669542544552385}",25,18,11.111743440736959,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.9, 'e': 0.1353352832366127}",25,1,31.829473133635826,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.9, 'e': 0.13398867466880493}",25,2,-34.33056713494976,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 1}",1
202,False,"{'a': 0.9, 'e': 0.13265546508012172}",25,0,18.295367351002835,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
203,False,"{'a': 0.9, 'e': 0.13133552114849303}",25,20,11.816201045427128,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.9, 'e': 0.1300287108784259}",30,19,-0.08191319884354664,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
205,False,"{'a': 0.9, 'e': 0.12873490358780423}",20,9,-3.2608368407139574,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
206,False,"{'a': 0.9, 'e': 0.12745396989482075}",20,0,-30.82174160816095,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
207,False,"{'a': 0.9, 'e': 0.12618578170503877}",30,4,10.12225197969767,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 0}",1
208,False,"{'a': 0.9, 'e': 0.12493021219858241}",25,14,4.647167820753014,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.9, 'e': 0.12368713581745483}",20,6,3.6198022852580074,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
210,False,"{'a': 0.9, 'e': 0.1224564282529819}",20,9,15.440630080137622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.9, 'e': 0.12123796643338168}",30,0,-8.389679881474663,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
212,False,"{'a': 0.9, 'e': 0.12003162851145673}",20,11,17.213128639557723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.9, 'e': 0.11883729385240965}",25,12,17.95838411243707,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.9, 'e': 0.11765484302177918}",25,12,24.62261910883324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.9, 'e': 0.11648415777349697}",25,17,17.750684477429427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.9, 'e': 0.11532512103806251}",20,7,6.90431751611925,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.9, 'e': 0.1141776169108365}",30,15,28.14737992877071,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.9, 'e': 0.11304153064044985}",20,4,20.37790502416815,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.9, 'e': 0.11191674861732888}",30,7,-11.183520619844229,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
220,False,"{'a': 0.9, 'e': 0.11080315836233387}",30,18,8.655344682863902,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.9, 'e': 0.10970064851551141}",20,14,12.827399514611734,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.9, 'e': 0.10860910882495796}",20,0,8.156333463237042,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
223,False,"{'a': 0.9, 'e': 0.10752843013579495}",20,12,15.844168625594525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.9, 'e': 0.1064585043792528}",20,8,23.45064936367104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.9, 'e': 0.10539922456186433}",30,21,11.647178250719593,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.9, 'e': 0.104350484754765}",20,14,12.501184124029347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.9, 'e': 0.1033121800831002}",25,14,22.646305815616163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.9, 'e': 0.10228420671553744}",25,12,27.24532085878666,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.9, 'e': 0.1012664618538834}",30,17,21.86547711531682,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.9, 'e': 0.1002588437228037}",20,2,-13.658400376631047,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
231,False,"{'a': 0.9, 'e': 0.09926125155964566}",35,18,24.88046049164071,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.9, 'e': 0.09827358560436154}",25,16,11.591350902814009,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.9, 'e': 0.09729574708953276}",20,0,-4.24282106180666,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
234,False,"{'a': 0.9, 'e': 0.09632763823049303}",20,15,-1.735014030976187,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.9, 'e': 0.09536916221554961}",30,16,25.50749213964708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.9, 'e': 0.09442022319630235}",25,9,25.307173268921492,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.9, 'e': 0.09348072627805847}",30,20,20.047517650533358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.9, 'e': 0.09255057751034329}",20,6,18.93694099063884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.9, 'e': 0.09162968387750484}",30,11,34.74489917297795,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.9, 'e': 0.09071795328941251}",20,0,-25.24118112957744,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
241,False,"{'a': 0.9, 'e': 0.08981529457224763}",20,15,2.2250491164679183,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.9, 'e': 0.08892161745938634}",25,7,25.335859504026928,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.9, 'e': 0.08803683258237255}",20,7,25.569879902655508,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.9, 'e': 0.0871608514619813}",25,6,18.93806002390178,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.9, 'e': 0.0862935864993705}",20,11,18.526408278391976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.9, 'e': 0.08543495096732123}",20,10,16.407716354415335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.9, 'e': 0.08458485900156469}",20,2,14.53687382634649,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.9, 'e': 0.08374322559219596}",30,0,34.27453471341246,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
249,False,"{'a': 0.9, 'e': 0.08290996657517266}",20,0,-122.7498471918924,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
250,False,"{'a': 0.9, 'e': 0.0820849986238988}",30,23,11.430371924678212,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.9, 'e': 0.08126823924089167}",25,10,30.166878635979007,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.9, 'e': 0.08045960674953244}",20,13,12.39881723758004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.9, 'e': 0.07965902028589801}",20,0,-3.038572005216192,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
254,False,"{'a': 0.9, 'e': 0.07886639979067495}",30,18,22.447424102908112,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.9, 'e': 0.07808166600115313}",25,9,31.832122030961155,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.9, 'e': 0.07730474044329974}",25,0,34.91227215999707,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
257,False,"{'a': 0.9, 'e': 0.07653554542391151}",25,11,26.383118030105866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.9, 'e': 0.07577400402284548}",25,3,-8.152938850029964,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.9, 'e': 0.07502004008532698}",20,0,24.317269071063308,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.9, 'e': 0.07427357821433388}",20,10,17.993317496787306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.9, 'e': 0.0735345437630571}",30,11,25.50314267857643,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.9, 'e': 0.07280286282743559}",30,6,-13.773146120777534,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
263,False,"{'a': 0.9, 'e': 0.0720784622387661}",20,10,16.99658276958052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.9, 'e': 0.07136126955638605}",25,11,27.18279176477921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.9, 'e': 0.0706512130604296}",20,0,24.958070376067685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.9, 'e': 0.06994822174465536}",30,17,24.57247173419905,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.9, 'e': 0.069252225309346}",20,3,17.802938420426365,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.9, 'e': 0.06856315415427791}",35,18,24.714920971828644,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.9, 'e': 0.06788093937176144}",25,3,-11.752424931590918,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.9, 'e': 0.06720551273974976}",25,13,25.129729834695716,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.9, 'e': 0.06653680671501686}",20,14,15.848690386362087,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.9, 'e': 0.06587475442640295}",35,15,23.07175882550547,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.9, 'e': 0.06521928966812753}",20,11,-25.235367117551608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.9, 'e': 0.06457034689316847}",20,0,6.508622277469883,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
275,False,"{'a': 0.9, 'e': 0.06392786120670757}",20,8,21.08617461038974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.9, 'e': 0.0632917683596407}",25,10,12.912861350024134,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.9, 'e': 0.06266200474215315}",25,20,9.12842976216486,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.9, 'e': 0.06203850737735829}",20,12,15.424286723693813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.9, 'e': 0.06142121391500013}",20,13,13.025627858255927,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.9, 'e': 0.06081006262521795}",25,12,0.6709726041576418,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
281,False,"{'a': 0.9, 'e': 0.06020499239237354}",20,9,20.012150438097915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.9, 'e': 0.05960594270893937}",20,14,1.5926463938570328,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.9, 'e': 0.05901285366944784}",30,13,-12.16517149218858,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
284,False,"{'a': 0.9, 'e': 0.05842566596450083}",25,19,9.738478394616903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.9, 'e': 0.057844320874838456}",25,12,-16.792346521589895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
286,False,"{'a': 0.9, 'e': 0.05726876026546736}",30,13,33.250467075842586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.9, 'e': 0.0566989265798469}",20,8,20.647518516372873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.9, 'e': 0.056134762834133725}",35,25,21.415481231538774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.9, 'e': 0.05557621261148306}",30,8,35.498162543400724,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.9, 'e': 0.05502322005640723}",25,18,-27.3670354114847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
291,False,"{'a': 0.9, 'e': 0.05447572986918986}",35,21,-25.895986787547947,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
292,False,"{'a': 0.9, 'e': 0.05393368730035602}",25,19,13.194737455774609,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.9, 'e': 0.053397038145197084}",25,3,22.518358230977988,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.9, 'e': 0.05286572873835037}",25,13,24.19019757153154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.9, 'e': 0.05233970594843238}",30,21,15.16363979113483,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.9, 'e': 0.05181891717272583}",20,16,6.977466030222028,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.9, 'e': 0.05130331033191911}",25,2,38.25360236927787,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.9, 'e': 0.0507928338648985}",20,7,-31.88395666665068,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
299,False,"{'a': 0.9, 'e': 0.050287436723591865}",20,9,9.673784804515412,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.9, 'e': 0.049787068367863944}",30,13,6.9804269120250195,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
301,False,"{'a': 0.9, 'e': 0.04929167876046215}",25,6,-10.160021384807692,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
302,False,"{'a': 0.9, 'e': 0.04880121836201296}",20,9,8.12122604149246,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.9, 'e': 0.04831563812606777}",20,15,9.545593171335764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.9, 'e': 0.04783488949419837}",20,0,29.22632147428219,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.9, 'e': 0.04735892439114091}",30,16,28.084447683873492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.9, 'e': 0.046887695219988486}",20,0,32.17825070344218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.9, 'e': 0.04642115485743125}",30,11,34.00667046204208,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.9, 'e': 0.045959256649044204}",25,13,23.99294740954477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.9, 'e': 0.04550195440462157}",20,10,-0.847550682164131,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
310,False,"{'a': 0.9, 'e': 0.0450492023935578}",20,0,18.576693288922847,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.9, 'e': 0.044600955340274535}",20,11,13.980123352655283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.9, 'e': 0.04415716841969286}",35,20,28.272795443718287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.9, 'e': 0.04371779725275094}",25,16,20.154704166301894,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.9, 'e': 0.043282797901965896}",20,12,12.187801262782063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.9, 'e': 0.04285212686704019}",25,11,2.1837233871582264,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
316,False,"{'a': 0.9, 'e': 0.042425741080511385}",25,13,22.349794365227844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.9, 'e': 0.04200359790344555}",20,6,23.480582005395007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.9, 'e': 0.04158565512117316}",20,12,-28.11612832337143,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
319,False,"{'a': 0.9, 'e': 0.04117187093906774}",30,11,11.937120932369606,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
320,False,"{'a': 0.9, 'e': 0.04076220397836621}",20,6,24.41000073893905,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.9, 'e': 0.04035661327203115}",20,11,13.966139324955117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.9, 'e': 0.039955058260653896}",20,16,10.004640845619251,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.9, 'e': 0.039557498788398725}",30,12,28.792096310375623,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.9, 'e': 0.039163895098987066}",20,2,29.731455823929778,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.9, 'e': 0.03877420783172201}",30,15,28.09133990242303,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.9, 'e': 0.038388398017552054}",20,16,7.243882034118087,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.9, 'e': 0.038006427075174314}",25,20,8.269279686647007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.9, 'e': 0.0376282568071762}",20,8,24.118112909245923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.9, 'e': 0.03725384939621581}",20,15,9.33085895607803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.9, 'e': 0.036883167401239994}",25,15,4.385308666729661,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.9, 'e': 0.0365161737537404}",25,5,37.110322553552116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.9, 'e': 0.03615283175404641}",30,19,21.73494604279809,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.9, 'e': 0.0357931050676553}",30,2,43.795189225661865,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.9, 'e': 0.03543695772159864}",25,10,25.600541503541326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.9, 'e': 0.035084354100845025}",25,0,37.03359827604491,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.9, 'e': 0.03473525894473856}",20,8,18.601881356003993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.9, 'e': 0.03438963734347271}",20,7,24.811337563296373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.9, 'e': 0.034047454734599344}",30,16,19.925664262438097,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.9, 'e': 0.033708676899572396}",25,11,21.35870657765421,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.9, 'e': 0.03337326996032608}",30,12,32.360005704764205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.9, 'e': 0.03304120037588693}",30,8,36.80938163504105,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.9, 'e': 0.03271243493901982}",30,15,23.58272939297787,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.9, 'e': 0.03238694077290704}",30,16,13.871666311482047,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.9, 'e': 0.03206468532786077}",25,17,14.277279729328123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.9, 'e': 0.03174563637806794}",30,8,-8.340576059539625,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
346,False,"{'a': 0.9, 'e': 0.03142976201836771}",25,0,14.483876581992309,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
347,False,"{'a': 0.9, 'e': 0.03111703066106086}",30,17,25.382751296105283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.9, 'e': 0.030807411032751076}",20,13,12.816513148425074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.9, 'e': 0.030500872171217483}",30,4,23.119049173557638,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.9, 'e': 0.0301973834223185}",20,11,-24.36480737724338,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
351,False,"{'a': 0.9, 'e': 0.029896914436926308}",20,13,14.067596080215571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.9, 'e': 0.029599435167892}",20,14,14.433205310771514,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.9, 'e': 0.029304915867040746}",25,8,18.210409359052502,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.9, 'e': 0.029013327082197053}",25,12,17.76622336411569,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.9, 'e': 0.028724639654239423}",30,7,27.306271105311676,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.9, 'e': 0.028438824714184505}",30,21,14.516541558940453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.9, 'e': 0.028155853680300096}",30,15,16.536793642682387,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.9, 'e': 0.027875698255247015}",25,0,7.860854661507956,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
359,False,"{'a': 0.9, 'e': 0.027598330423249287}",30,8,39.058111412694274,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.9, 'e': 0.02732372244729256}",20,9,18.53850856009229,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.9, 'e': 0.027051846866350416}",20,11,16.942242617749734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.9, 'e': 0.026782676492638175}",25,13,22.821048622426186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.9, 'e': 0.02651618440889418}",30,18,12.052197700959308,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.9, 'e': 0.02625234396568796}",30,22,14.9780001853243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.9, 'e': 0.025991128778755347}",20,4,-35.58673522466236,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
366,False,"{'a': 0.9, 'e': 0.02573251272635994}",25,11,17.721844259837216,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.9, 'e': 0.025476469946681016}",20,14,8.255505691419428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.9, 'e': 0.025222974835227212}",20,0,30.53991554318569,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
369,False,"{'a': 0.9, 'e': 0.024972002042276155}",20,10,15.923644610529472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
